Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,blora,semarang,cilacap,wonogiri,banyumas,temanggung,tegal,klaten,banjarnegara,pemalang,wonosobo,surakarta,magelang,grobogan,pekalongan,sukoharjo,karanganyar,kebumen,rembang,boyolali,jepara,pati,purbalingga,salatiga,brebes,kudus,demak,kendal,purworejo
SPOT ON 2815 Hotel Damai Cilacap,1127,65948,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,230291.4444,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1127,67832,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,230647.6667,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1027,69997,tegal,1,6.8,-6.8604482,109.1583414,0.024545037,231682.4444,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1027,76997,klaten,0,7.2,-7.7209563,110.6039979,0.048544265,125965.1667,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1027,77759,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,258284.5,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1028,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,239217.3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1029,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,234266.4444,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1102,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,219094.2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1103,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,219270,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1104,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,213831.9,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1105,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,209160.2222,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1106,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,215104.9,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1108,77762,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,213831.9,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1027,78747,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,221650.3333,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1031,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,209668.2,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1107,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,208555.7,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1121,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,205676.7,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1123,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,206593.9,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1124,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,207725.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1125,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,207680.2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1126,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,204758.7778,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1128,81650,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,218029.6,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1119,82425,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,198906.75,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1101,82993,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,213863.2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1028,83983,tegal,1,6.8,-6.8604482,109.1583414,0.024545037,206647.3,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1029,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,217142.1111,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1030,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,225118.9,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1031,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,209797.5,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1101,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,218611,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1102,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,213784,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1103,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,216447.7778,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1104,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,237307,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1105,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,239336.7,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1106,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,243891.6667,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1119,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,228035.1111,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1121,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,226441.1111,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1122,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,257393.75,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1123,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,223106.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1124,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,223413.3,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1125,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,209599.5556,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1126,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,223573.1111,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1128,83983,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,210844.2222,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90577 Griya Afifah Syariah,1119,83984,klaten,0,7,-7.69526,110.6094429,0.054374203,134623.4,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90577 Griya Afifah Syariah,1121,83984,klaten,0,7,-7.69526,110.6094429,0.054374203,134547.3,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3841 Wisma 25,1127,86692,cilacap,0,7.3,-7.7215567,109.0123093,0.009603308,211852.3333,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bandengan Beach Hotel,1125,88200,jepara,2,7.5,-6.557863,110.6500634,0.024602953,287350.6667,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bandengan Beach Hotel,1126,88200,jepara,2,7.5,-6.557863,110.6500634,0.024602953,290335.5,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bandengan Beach Hotel,1127,88200,jepara,2,7.5,-6.557863,110.6500634,0.024602953,289113,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Bandengan Beach Hotel,1128,88200,jepara,2,7.5,-6.557863,110.6500634,0.024602953,282835.5,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPOT ON 2871 Hotel Budi,1027,89829,banyumas,1,7.4,-7.4207146,109.2227079,0.013456662,215773.125,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2815 Hotel Damai Cilacap,1030,90684,cilacap,1,7.2,-7.7312714,109.0040205,0.015138827,212682.9,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1028,92381,klaten,0,7.2,-7.7209563,110.6039979,0.048544265,138132.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1029,92381,klaten,0,7.2,-7.7209563,110.6039979,0.048544265,117235.375,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1030,92381,klaten,0,7.2,-7.7209563,110.6039979,0.048544265,118411.4444,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1031,92381,klaten,0,7.2,-7.7209563,110.6039979,0.048544265,118135.3,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1101,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,114257.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1102,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,114965.9,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1103,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,114257.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1104,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,118652.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1105,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,121647.1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1106,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,142192.6667,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1107,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,115333.4,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1108,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,116473.3,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1108,92381,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,200369.8889,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1119,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,127066.1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1121,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,126990,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1122,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,137866.5556,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1123,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,127961.2,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1126,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,140460,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1128,92381,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,132228.4,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2289 Hotel Saudara,1107,93891,tegal,1,6.9,-6.8604482,109.1583414,0.024545037,214981.2,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1028,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,203882.9,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1029,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,224685,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1030,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,225489.3333,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1031,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,202238.3,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1101,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,212022.6,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1102,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,217547.3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1103,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,212322.6,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1104,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,432948.3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1105,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,227410.3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1107,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,209857.6,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1108,94481,semarang,0,6.6,-6.9920304,110.4338677,0.006197917,209486.6,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1119,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,223189.6,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1120,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,267190,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1121,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,200605.2,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1122,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,200105.2,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1123,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,208831.6,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1124,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,214306.6,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1125,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,215306.6,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1126,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,215470.1111,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1942 Asia Residence,1128,94481,semarang,0,6.5,-6.9920304,110.4338677,0.006197917,203539.9,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2436 Hotel Kencana Tegal,1121,94803,tegal,0,7.3,-6.8677563,109.139038,0.009281827,274909.5556,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mawar Indah Hotel,1027,96000,surakarta,0,7.4,-7.5537545,110.8186744,0.003643502,159588.4286,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mawar Indah Hotel,1028,96000,surakarta,0,7.4,-7.5537545,110.8186744,0.003643502,148899,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mawar Indah Hotel,1031,96000,surakarta,0,7.4,-7.5537545,110.8186744,0.003643502,148899,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mawar Indah Hotel,1101,96000,surakarta,0,7.4,-7.5537545,110.8186744,0.003643502,165443.75,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mawar Indah Hotel,1102,96000,surakarta,0,7.4,-7.5537545,110.8186744,0.003643502,155756.25,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
