Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,sukabumi,cianjur,bekasi,cirebon,bandung,bogor,sumedang,banjar,subang,karawang,tasikmalaya,majalengka,purwakarta,garut,jakarta selatan,kuningan,pengandaran,ciamis,pangandaran,indramayu,depok
SPOT ON 2584 Hotel Karya Nunggal Asri,1027,70830,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,262642.125,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ariandri Boutique Hotel by Owl,1127,81900,bandung,2,8.2,-6.8879885,107.5825309,0.0027994,178339.6667,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2750 Ayu Residence Syariah,1027,83330,sukabumi,0,8,-6.9796233,106.8307563,0.108500927,220269.8,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1028,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,238817.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1029,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,256945.9,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1031,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,237517.6,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1101,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,254557.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1102,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,254557.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1103,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,254557.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1104,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,254557.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1105,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,256282.3,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1107,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,256902.2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1108,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,248557.6,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1121,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,245540.7,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1122,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,243558.9,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1123,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,248557.6,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1124,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,248557.6,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1125,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,248557.6,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1128,84983,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,231054.4,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1027,84996,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,139220.3333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1027,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,268266.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1028,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,279016.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1029,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,345006.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1101,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,285292.5556,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1102,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,289137.8889,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1103,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,304473.8889,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1104,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,326593.7778,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1108,88182,karawang,0,0,-6.9098629,107.5979708,0.00228728,340409.8889,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1119,88182,karawang,0,6.5,-6.9098629,107.5979708,0.00228728,411917.875,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1122,88182,karawang,0,6.4,-6.9098629,107.5979708,0.00228728,292936.3,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1123,88182,karawang,0,6.6,-6.9098629,107.5979708,0.00228728,296335.2,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1124,88182,karawang,0,6.6,-6.9098629,107.5979708,0.00228728,292826.2,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1125,88182,karawang,0,6.5,-6.9098629,107.5979708,0.00228728,305351.2,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1027,90214,cianjur,0,7.8,-6.7977128,107.1755653,0.044441104,235089.125,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90621 Pondok 23,1127,90605,sumedang,0,7.2,-6.9351279,107.7696196,0.016344881,220262.5556,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spot ON 2726 Kopo 355 Syariah,1027,90745,bandung,0,7.7,-6.9461058,107.5894906,0.013196175,276901.4286,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1027,94499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,187894.75,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Cihampelas 2,1101,96155,bandung,2,7.4,-6.8899898,107.6043777,0.004629737,310742.7,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Cihampelas 2,1102,96155,bandung,2,7.4,-6.8899898,107.6043777,0.004629737,356892.7,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Cihampelas 2,1103,96155,bandung,2,7.4,-6.8899898,107.6043777,0.004629737,278300.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Cihampelas 2,1104,96155,bandung,2,7.4,-6.8899898,107.6043777,0.004629737,335375.3,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 1970 Hotel Priangan Tasikmalaya,1127,96903,tasikmalaya,0,7.1,-7.3272654,108.2190871,0.011722581,302915,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
SPOT ON 90171 Pondok Kuning,1027,97218,sumedang,0,6.6,-6.9373053,107.7606805,0.01715938,223698.6667,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1055 Sakura Homestay Syariah,1120,97226,bogor,0,7.3,-6.3797773,106.9926581,0.078020392,122285,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1055 Sakura Homestay Syariah,1121,97226,bogor,0,7.3,-6.3797773,106.9926581,0.078020392,219102,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1055 Sakura Homestay Syariah,1122,97226,bogor,0,7.3,-6.3797773,106.9926581,0.078020392,189130.7778,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1105,97833,karawang,0,0,-6.9098629,107.5979708,0.00228728,401006.5556,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2559 Hotel Handayani,1128,99146,sumedang,1,6.7,-6.8257652,107.9213792,0.119600111,196386,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90171 Pondok Kuning,1119,99147,sumedang,0,6.9,-6.9373053,107.7606805,0.01715938,256873.3,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90171 Pondok Kuning,1120,99147,sumedang,0,6.9,-6.9373053,107.7606805,0.01715938,185946.5556,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90171 Pondok Kuning,1121,99147,sumedang,0,6.9,-6.9373053,107.7606805,0.01715938,239112.8889,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90171 Pondok Kuning,1122,99147,sumedang,0,7,-6.9373053,107.7606805,0.01715938,212454,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wisma Yasmin Syariah,1122,99500,garut,2,8.8,-7.2229283,107.9052341,0.023844796,185364.9,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SPOT ON 2750 Ayu Residence Syariah,1104,99980,sukabumi,0,7.9,-6.9796233,106.8307563,0.108500927,224864.3,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 113676 Wisma Al-fahmi Syariah,1125,99980,kuningan,0,8,-6.9157887,108.4878056,0.081315046,287516,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OYO 1970 Hotel Priangan Tasikmalaya,1027,99996,tasikmalaya,0,7.1,-7.3272654,108.2190871,0.011722581,279997.4,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Familie Ayu Hotel - Garut City Center,1122,100000,garut,3,8,-7.2188169,107.9054934,0.021916014,184914.9,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OYO 1399 Cemara Residence Syariah,1119,101625,cirebon,2,7.8,-6.7116076,108.5377359,0.005459121,181374.8,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1028,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,130097.6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1029,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,127431.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1031,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,121898.4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1101,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,118107.1111,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1103,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,119732,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1104,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,123731.2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1105,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,132363.4444,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1106,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,135186.7778,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1107,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,123197.9,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1108,101980,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,121063.3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1030,101980,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,239413.2,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1106,101980,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,245283.3,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1119,101980,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,231671.9,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1120,101980,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,219910.1429,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1126,101980,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,223752.3,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2584 Hotel Karya Nunggal Asri,1127,101980,bandung,0,6.7,-6.8072299,107.9868897,0.163373992,219009.5,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ariandri Boutique Hotel by Owl,1128,102000,bandung,2,8.2,-6.8879885,107.5825309,0.0027994,124552.1111,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RumaTerra B & B,1031,102410,bandung,2,8.1,-6.8134369,107.623428,0.004824933,407563.5,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RumaTerra B & B,1101,102410,bandung,2,8.1,-6.8134369,107.623428,0.004824933,413527.5,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RumaTerra B & B,1103,102410,bandung,2,8.1,-6.8134369,107.623428,0.004824933,396720,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1107,103084,cianjur,0,7.8,-6.7977128,107.1755653,0.044441104,185370.5556,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1108,103084,cianjur,0,7.8,-6.7977128,107.1755653,0.044441104,200913.6,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1119,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,210246.9,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1121,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,206327.875,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1123,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,187926.9,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1124,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,201087.7,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1125,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,202188.6,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1126,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,216764.9,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1128,103084,cianjur,0,7.7,-6.7977128,107.1755653,0.044441104,184555.3,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1104,103085,cianjur,0,7.8,-6.7977128,107.1755653,0.044441104,192042.2222,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2859 Fatan Costel,1105,103085,cianjur,0,7.8,-6.7977128,107.1755653,0.044441104,210686.8889,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3859 Sweet Candy 2,1030,103417,karawang,0,7.1,-6.2999183,107.2985034,0.009210478,123128.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1029,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,190440.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1030,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,169144.2,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1031,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,104193.8,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1101,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,101394.2,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1120,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,188789,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1123,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,116049.4,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1124,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,95303.77778,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1125,103499,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,87366.5,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2054 Arimbi 3 Near Santosa Hospital,1027,103884,karawang,0,5.8,-6.915824,107.6017438,0.002477729,176476.2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
New Bali Indah Hotel Bandung,1119,104000,sukabumi,1,7.4,-6.9381427,107.6151746,0.007747531,184657.5,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 1055 Sakura Homestay Syariah,1119,104049,bogor,0,7.3,-6.3797773,106.9926581,0.078020392,185993.1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2559 Hotel Handayani,1126,104103,sumedang,1,6.7,-6.8257652,107.9213792,0.119600111,203576.7,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2559 Hotel Handayani,1127,104103,sumedang,1,6.7,-6.8257652,107.9213792,0.119600111,150747.1111,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90632 Hotel Pelangi Indah Paskal,1031,104642,karawang,0,0,-6.9098629,107.5979708,0.00228728,262663,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Cherry Homes Hotel & Residence,1107,105300,bandung,2,8.5,-6.8870689,107.584155,0.002581709,92805.88889,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cherry Homes Hotel & Residence,1108,105300,bandung,2,8.5,-6.8870689,107.584155,0.002581709,86380.22222,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1121,105465,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,105174.8,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3753 Cassa Dua Hotel,1122,105465,bandung,2,7.6,-6.8897582,107.5782557,0.005102401,108793.8889,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
